name,salary,area_name,published_at
Программист Python / разработчик,13500.0,Алейск,2014-12-20T21:07:08+0300
Web-программист Python | Django (Junior),,Минск,2014-12-22T18:47:06+0300
Программист Python | Django,,Минск,2014-12-22T18:49:27+0300
Программист Python,155947.0,Львов,2014-12-24T15:46:22+0300
Программист Python,,Москва,2014-12-29T17:04:51+0300
Python-программист (Поиск Mail.Ru),,Москва,2014-12-30T15:02:00+0300
Программист Python / разработчик,13500.0,Алейск,2015-01-06T11:55:25+0300
Программист Python / разработчик,13500.0,Алейск,2015-01-07T14:25:31+0300
Программист Python / разработчик,13500.0,Алейск,2015-01-09T16:31:00+0300
Программист Python / разработчик,12500.0,Алейск,2015-01-12T10:00:58+0300
Программист Python (Дом.ru TV),,Пермь,2015-01-12T11:53:53+0300
Программист Python,,Минск,2015-01-14T11:23:46+0300
Программист Python,,Санкт-Петербург,2015-01-14T20:30:40+0300
Программист Python (Django),20000.0,Дзержинск (Нижегородская область),2015-01-16T10:29:53+0300
Программист Python,125000.0,Москва,2015-01-19T11:12:26+0300
Программист python (linux),90000.0,Москва,2015-01-19T11:45:04+0300
Программист Python,,Москва,2015-01-19T11:48:28+0300
Python-разработчик,,Москва,2015-01-19T16:43:02+0300
Программист Python,,Санкт-Петербург,2015-01-19T17:51:50+0300
Программист/Python-разработчик Django,47500.0,Серпухов,2015-01-19T22:48:12+0300
Программист Python,,Санкт-Петербург,2015-01-20T11:20:25+0300
Программист Python,42500.0,Москва,2015-01-20T18:03:32+0300
Программист Python / разработчик,12500.0,Алейск,2015-01-21T22:58:19+0300
Программист Python Software Engineer/Python Developer/Разработчик Python,60000.0,Омск,2015-01-23T11:40:20+0300
Программист Python,,Москва,2015-01-26T11:27:31+0300
"Программист Python, С++",48500.0,Рыбинск,2015-01-26T17:26:24+0300
Программист Python,,Волгоград,2015-01-27T22:18:42+0300
Инженер-программист (Python-разработчик),80000.0,Москва,2015-01-28T16:07:57+0300
Веб-программист Python/Django,75000.0,Москва,2015-01-30T13:20:44+0300
Python-разработчик,,Москва,2015-02-02T13:55:43+0300
Ведущий Программист Python,,Санкт-Петербург,2015-02-04T10:33:37+0300
Стажер программист Python,,Нижний Новгород,2015-02-05T17:12:54+0300
Программист Python,,Волгоград,2015-02-06T17:26:14+0300
Программист Python / Fullstack Web Developer,75000.0,Алупка,2015-02-08T17:56:19+0300
Программист Python,,Челябинск,2015-02-09T12:19:38+0300
Программист Python,,Волгоград,2015-02-09T12:19:38+0300
Программист Python,,Пермь,2015-02-09T12:19:38+0300
Программист Python / разработчик,12500.0,Алейск,2015-02-09T13:21:50+0300
Программист Python / Fullstack Web Developer (Зеленоград),80000.0,Зеленоград,2015-02-09T15:30:08+0300
Веб-программист Python/Django,75000.0,Москва,2015-02-10T13:39:49+0300
Программист Python,100000.0,Москва,2015-02-10T18:21:43+0300
Программист Python,,Киев,2015-02-11T12:37:53+0300
Программист/Python-разработчик Django,70000.0,Москва,2015-02-12T11:36:23+0300
Программист Python / разработчик 2,12500.0,Алейск,2015-02-12T14:19:36+0300
Программист Python,,Минск,2015-02-14T10:53:16+0300
Программист Python,,Воронеж,2015-02-16T16:58:13+0300
Программист Python,90000.0,Москва,2015-02-17T14:55:49+0300
Программист Python/Django,,Одесса,2015-02-18T19:02:12+0300
Программист Python,80000.0,Москва,2015-02-24T18:07:50+0300
Python-программист,,Москва,2015-02-25T13:26:26+0300
Инженер-программист (Python-разработчик),80000.0,Москва,2015-03-02T13:10:13+0300
Web - программист Python | Django,,Минск,2015-03-04T14:20:22+0300
Web-программист Python | Django (Junior),,Минск,2015-03-04T14:20:46+0300
Программист Python,,Москва,2015-03-06T16:37:50+0300
Python-программист,,Нижний Новгород,2015-03-09T13:42:54+0300
Программист Python,15000.0,Ярославль,2015-03-10T11:22:09+0300
Программист Python,17500.0,Ярославль,2015-03-10T11:26:31+0300
Программист Python,65000.0,Казань,2015-03-13T16:30:24+0300
Программист Python,,Киев,2015-03-15T10:31:44+0300
Python-разработчик Яндекс.Диска,,Москва,2015-03-16T12:10:37+0300
Веб-программист Python/Django,75000.0,Москва,2015-03-16T13:30:00+0300
Программист Python,,Москва,2015-03-16T18:19:09+0300
Программист Python,,Санкт-Петербург,2015-03-18T14:07:04+0300
Программист Python,,Львов,2015-03-18T16:37:43+0300
Программист Python,,Москва,2015-03-22T12:55:20+0300
Web-разработчик на Python/Django,,Севастополь,2015-03-23T11:29:04+0300
Программист Python (Django),60000.0,Москва,2015-03-23T17:36:05+0300
Программист Python,50000.0,Брянск,2015-03-25T16:33:56+0300
Python-разработчик (стажёр),20000.0,Екатеринбург,2015-03-27T13:33:14+0300
Программист Python *backend*,90000.0,Москва,2015-03-28T16:30:07+0300
Программист Python,85000.0,Москва,2015-03-28T21:49:01+0300
Программист Python,,Санкт-Петербург,2015-03-30T16:01:40+0300
Back-end разработчик на Python/C++,100000.0,Санкт-Петербург,2015-03-30T16:28:31+0300
Программист Python,80000.0,Москва,2015-03-31T15:59:37+0300
Программист Python,90000.0,Москва,2015-04-01T15:47:01+0300
Программист Python,,Гродно,2015-04-03T15:49:50+0300
Программист Python,54000.0,Уфа,2015-04-06T08:43:05+0300
Программист Python,51000.0,Екатеринбург,2015-04-06T08:43:36+0300
Программист Python,60000.0,Рязань,2015-04-06T09:50:22+0300
Python-программист,,Москва,2015-04-06T12:09:59+0300
Программист Python,115000.0,Москва,2015-04-06T17:39:35+0300
