area_name,count,percent
Троицко-Печорск,21,0.00033
Полтавка,21,0.00033
Чунский,21,0.00033
Мантурово (Курская область),21,0.00033
Октябрьское (Челябинская область),21,0.00033
Мари-Турек,21,0.00033
Узда,21,0.00033
Медвенка,21,0.00033
Октябрьский (Иркутская область),21,0.00033
Березник,21,0.00033
Кропачево (Челябинская область),21,0.00033
Тельмана,21,0.00033
Карагай (Пермский край),21,0.00033
Кедровка,21,0.00033
Дубровка,20,0.00032
Ильинский (Московская область),20,0.00032
Криводановка,20,0.00032
Нахичевань,20,0.00032
Агаповка,20,0.00032
Рыздвяный,20,0.00032
Тарасовский,20,0.00032
Железнодорожный (Иркутская область),20,0.00032
Тюлячи,20,0.00032
Пречистое,20,0.00032
Озерки (Всеволожский район),20,0.00032
Жаркент,20,0.00032
Исаклы,20,0.00032
Октябрьское (Пригородный район),20,0.00032
Большая Мурта,20,0.00032
Архара,20,0.00032
Курсавка,20,0.00032
"Мишкино (Мишкинский район, Башкортостан)",20,0.00032
Тисуль,20,0.00032
Бреды,20,0.00032
Озинки,20,0.00032
Инжавино,20,0.00032
Земетчино,20,0.00032
Афганистан,20,0.00032
Пружаны,20,0.00032
Ферзиково,20,0.00032
Сузун,20,0.00032
Агинское,20,0.00032
Новобирилюссы,20,0.00032
Клявлино,20,0.00032
Самарское,20,0.00032
Новомышастовская,20,0.00032
Вышестеблиевская,20,0.00032
Базарные Матаки,20,0.00032
Шушенское,20,0.00032
Бобровский,20,0.00032
Куйтун,20,0.00032
посёлок Биокомбината,20,0.00032
Киргиз-Мияки,20,0.00032
Кагальницкая,20,0.00032
Мингечаур,20,0.00032
Ревда (Мурманская область),20,0.00032
Черный Яр,20,0.00032
Солнечный (Воронежская область),20,0.00032
Яблоновский,19,0.00030
Никольское (Воронежская область),19,0.00030
Шатск,19,0.00030
Федоровка (Республика Башкортостан),19,0.00030
Сокур (Новосибирская область),19,0.00030
Нововеличковская,19,0.00030
Стройкерамика,19,0.00030
Киевская область,19,0.00030
"Лесные Поляны (Московская область, Пушкинский район)",19,0.00030
Тяжинский,19,0.00030
Мишеронский,19,0.00030
Пушкинские Горы,19,0.00030
Среднеколымск,19,0.00030
Понежукай,19,0.00030
Любань,19,0.00030
Баклань (Брянская область),19,0.00030
Чесма,19,0.00030
Бисерть,19,0.00030
Благовещенка,19,0.00030
Казачинское,19,0.00030
Казанская (Ростовская область),19,0.00030
Ребриха,19,0.00030
Ахтырский,19,0.00030
Чермоз,19,0.00030
Лозовая,19,0.00030
Сигаево,19,0.00030
Сонково,19,0.00030
Посёлок совхоза имени Ленина,19,0.00030
Колпна,19,0.00030
Исянгулово,19,0.00030
Большая Атня,19,0.00030
Петропавловка (Воронежская область),19,0.00030
Большая Мартыновка,19,0.00030
Пестравка,19,0.00030
Глухово,19,0.00030
Белгородская область,19,0.00030
Знаменка (Орловская область),19,0.00030
Порецкое,19,0.00030
Красные Баррикады,19,0.00030
Чагода,19,0.00030
Краснокаменск (Красноярский край),19,0.00030
Новый Некоуз,19,0.00030
Сямжа,19,0.00030
Хворостянка (Самарская область),19,0.00030
Звёздный (Пермский край),19,0.00030
Вавож,19,0.00030
Кузьмоловский,19,0.00030
Вагай,19,0.00030
Айша,19,0.00030
Васильево,19,0.00030
Венгерово,19,0.00030
Кузедеево,19,0.00030
Загорянский,19,0.00030
Верхний Баскунчак,19,0.00030
Вешкайма,19,0.00030
Островной,19,0.00030
Азовская,19,0.00030
Красный Луч (Псковская область),19,0.00030
Красногородск,19,0.00030
Буланаш,18,0.00028
Сюмси,18,0.00028
Долгодеревенское,18,0.00028
Краснозерское,18,0.00028
Новочернореченский,18,0.00028
Ленкорань,18,0.00028
"Архангельское (Тульская область, Каменский район)",18,0.00028
Карпогоры,18,0.00028
Усть-Кулом,18,0.00028
Нигерия,18,0.00028
Глубокое,18,0.00028
Топчиха,18,0.00028
Эвенск,18,0.00028
Сосновый Бор (Псковская область),18,0.00028
Шахтинск,18,0.00028
Разметелево,18,0.00028
Гамово (Пермский край),18,0.00028
Пышлицы,18,0.00028
Монако,18,0.00028
Баргузин,18,0.00028
Каменка (Ленинградская область),18,0.00028
Тымовское,18,0.00028
"Берёзовка (Берёзовский район, Пермский край)",18,0.00028
Слободище (Брянская область),18,0.00028
Краснооктябрьский (Волгоградская область),18,0.00028
Ключи (Алтайский край),18,0.00028
Глинищево,18,0.00028
Троицкое (Алтайский край),18,0.00028
"Михайловка (Уфимский район, Башкортостан)",18,0.00028
Куйбышево (Ростовская область),18,0.00028
Каз,18,0.00028
Шеки,18,0.00028
Кадуй,18,0.00028
Синявино,18,0.00028
Ленино (Липецкая область),18,0.00028
Выльгорт,18,0.00028
Низино (Ленинградская область),18,0.00028
Аликово,18,0.00028
Учкекен,18,0.00028
Приаргунск,18,0.00028
Владимирская (Краснодарский край),18,0.00028
Медвежьи Озёра,18,0.00028
Каширское,18,0.00028
Землянск,18,0.00028
Красный Яр (Омская область),18,0.00028
Параньга,18,0.00028
Дубровка (Ленинградская область),18,0.00028
Харп,18,0.00028
Фершампенуаз (Челябинская область),18,0.00028
Февральск (Амурская область),18,0.00028
Теберда,18,0.00028
Новоильинский (Пермский край),18,0.00028
Лазарево (Тульская область),18,0.00028
Локня (Псковская область),17,0.00027
Старомышастовская,17,0.00027
Светлый (Томская область),17,0.00027
Мирный (Самарская область),17,0.00027
Глушково,17,0.00027
Ольховка,17,0.00027
Йемен,17,0.00027
Бондари,17,0.00027
Елово (Пермский край),17,0.00027
Оса (Иркутская область),17,0.00027
Аскино,17,0.00027
Репьевка,17,0.00027
Рогнедино,17,0.00027
Чернышковский,17,0.00027
Ордубад,17,0.00027
Лосево,17,0.00027
Агой,17,0.00027
Новобатайск,17,0.00027
Белозерный,17,0.00027
Кшенский,17,0.00027
Исетское,17,0.00027
Бабяково,17,0.00027
Яя,17,0.00027
Верхнерусское,17,0.00027
Мичуринский (Брянская область),17,0.00027
Любохна,17,0.00027
Охотск,17,0.00027
Камышла (Самарская область),17,0.00027
Зилаир,17,0.00027
Покровское (Орловская область),17,0.00027
Жилетово,17,0.00027
Вожега,17,0.00027
Уральский (Свердловская область),17,0.00027
Веселый,17,0.00027
Мама,17,0.00027
Ильинский (Раменский район),17,0.00027
Яр-Сале,17,0.00027
Серышево,17,0.00027
Лепель,17,0.00027
Волжский (Астраханская область),17,0.00027
Венцы (Краснодарский край),17,0.00027
Парфино,17,0.00027
Новоселье (Ленинградская область),17,0.00027
Кондратово (Пермский край),17,0.00027
Рустави,17,0.00027
Куркино,16,0.00025
Куженер,16,0.00025
Боровский,16,0.00025
Юровка (Краснодарский край),16,0.00025
Гайны (Пермский край),16,0.00025
Супонево,16,0.00025
Шотландия,16,0.00025
Верхнеяркеево,16,0.00025
Павловка,16,0.00025
Демократическая Республика Конго,16,0.00025
Демьянка (Тюменская область),16,0.00025
Шемаха,16,0.00025
Варгаши,16,0.00025
Столбище,16,0.00025
Демянск,16,0.00025
Дружная Горка (Ленинградская область),16,0.00025
Абатское,16,0.00025
Григорьевка (Челябинская область),16,0.00025
"Юрцово (Московская область, городской округ Егорьевск)",16,0.00025
Баковка,16,0.00025
Завьялово (Алтайский край),16,0.00025
Володарский,16,0.00025
Баранчинский,16,0.00025
Мамонтово,16,0.00025
Доминиканская Республика,16,0.00025
Онгудай,16,0.00025
